id,weight,year,country_code,country_name,country_year,life_evaluation,life_satisfaction,positive_affect,absence_negative_affect,gender,age,age_squared,relationship_status,food,housing,health,water,air,healthcare,security,security_obj,social_support,respect,education,interesting_activity,recreation,occupation,freedom,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_security_obj,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,social_protection,welfare_state,government_effectiveness,democracy,importance_rich,religious,altruistic_behaviour,rating_economic_conditions,confidence_institutions,expected_economic_conditions,satisfaction_standard_living,gini
6227,1.256774039977226,2017,LTU,Lithuania,Lithuania_2018,7,NA,0.024947313814732613,0.496327302781723,female,42,1725,partnered,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,8.717902751459622,20.02659170004751,85.40365699316757,74.57506148816968,73.04700568214244,81.76926189806635,72.80212830968459,59.784308996162146,69.51860050571072,91.06381732335409,92.33853921682646,85.41055208031219,88.65098487828166,51.5332770220406,63.40652733618022,94.2869877541514,66.30711129405874,10.42365251753316,4.757091497846309,83.95858855232572,NA,0.9765357567986291,0.0053085812886887185,NA,yes (formally),0.3768152075891763,1,0.6530278252064398,0,0,37.12497423833954
4603,1.535600043124619,2015,NPL,Nepal,Nepal_2016,6,NA,0.9450267134033911,0.7255543775881168,female,26,793,single,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,6.2166882138944555,17.194769687302124,44.32839803516857,59.7102339349955,66.90257699522876,66.84362995156651,81.34660396462625,65.08601206696854,46.33998703249594,78.28184951634316,84.10225730721746,65.76299807372321,26.263093229838226,31.899452477460606,66.04979163510578,95.90247650425887,77.46799766850016,7.5904969043298225,-0.2380370231567146,13.38591242293213,NA,-0.8610233492346367,-0.4514045666744358,NA,yes (practising),0.37781738430825784,NA,0.46940391480431004,0,0,NA
1219,0.5384355378551615,2011,JOR,Jordan,Jordan_2010,6,NA,0.9839577297262968,NA,female,29,1014,single,0,0,NA,NA,NA,NA,0,1,NA,0,1,0,NA,1,1,9.16708208987666,51.5625224505997,78.57903481572961,83.18815817451245,82.498839324563,58.72340434969494,73.6421479983479,50.11810031924011,68.37313008745217,87.21626647604178,81.58963593018007,91.95742852098276,70.35442024077031,50.75916478156786,63.0886569511573,89.48283402982219,72.14168851603472,9.29992940261237,2.8665318183324873,26.58420839411859,NA,0.1479260374737048,0.07716193919735914,3.789808835761488,NA,0.01798926757282709,NA,NA,NA,0,40.026029692344025
4591,0.9823710774956064,2012,NPL,Nepal,Nepal_2010,NA,NA,0.05825282190626027,0.7356512253489006,female,29,1123,partnered,1,1,NA,0,1,1,0,0,1,NA,0,0,1,1,0,4.561235947970266,20.97191114947788,49.24627002726971,78.75755083622205,NA,69.19248956866565,87.66400242532491,52.3087537284225,48.81677438862905,88.90057166688528,69.43798478880511,56.50163121676035,32.082947186293225,31.205083962566846,65.0338830810921,92.36102643578377,51.99261620776942,7.9168859601203305,4.308327409275733,29.495547262971982,NA,-0.5542397817756649,-0.22408771078636233,NA,yes (practising),0.26428836924711174,NA,0.8173055184272396,NA,0,31.217564562819742
2202,0.9226858354413454,2013,DOM,Dominican Republic,Dominican Republic_2012,5,NA,0.5917547897756101,0.2769021480115641,male,20,927,single,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,7.445771098252657,45.557615689893574,41.114378072833674,70.40596862890257,73.32583669952358,66.87856737280163,76.7918886994181,59.363808320327074,34.60487913820741,77.56026216240551,88.45418668645347,94.76443771852784,35.682979388607464,63.35546974558624,54.4778468559995,89.18732246342397,83.24116853573052,9.40106372567335,-0.32455469539502646,52.484981180243544,NA,-0.36418734489296234,-1.205360680402146,NA,yes (formally),0.043366438945113356,NA,0.38635014303700754,0,1,44.953555865920904
397,2.7569690509061866,2012,IND,India,India_2012,5,NA,0.9701849350746145,0.4853190137791749,male,63,4027,partnered,0,1,1,0,0,1,1,1,1,1,1,0,1,1,NA,8.11619358988785,34.27349836479197,82.15427811327943,64.21254742672564,76.55201756398223,62.770638487451,75.7613204344273,50.76189409751647,62.272000183715974,78.24914838564844,60.29003016448235,74.41007627404599,21.68530837005597,36.90065027058502,72.91971089972292,92.3484596935011,63.18110206827453,8.5264261458728,6.2253399144655965,44.4014005875602,NA,0.10561220513567826,0.12680573303491105,3.510158609634215,NA,NA,NA,0.6185932175416281,0,0,NA
538,1.7070813178193003,2018,EGY,"Egypt, Arab Rep.","Egypt, Arab Rep._2019",3,NA,0.7680212646682416,0.975260190183203,male,33,2439,partnered,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,4.513427898490269,63.782717953310325,56.10256172455966,89.64211882408274,78.1860410101314,65.59592098343336,75.80515885975053,55.042739195952585,75.52283715935297,89.366999938218,79.9493850580639,84.83271410386374,47.067509273859514,23.033554676955738,66.76286275995163,90.74484884554892,69.71606643483524,9.549163401396987,3.5796141602778717,41.01909627202384,NA,-0.3495241025233701,-1.3887499976643092,3.347694447076977,NA,0.06590334928571107,1,NA,0,1,35.64238381886384
4306,1.1408529721575404,2014,IND,India,India_2015,2,NA,0.9134425503614579,0.9393608437446814,female,41,1818,partnered,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,7.5329349224794075,17.95177208246708,74.91583377945454,75.63521503970743,73.91755675678108,71.2729725930011,73.17866031087524,62.12633874586891,51.94080148893441,85.52408857687881,52.87034491391369,78.91297535956924,47.07825614122798,57.16213838161707,72.39671675505795,84.06325701430517,70.2977023812071,8.32299028259413,1.8671968778025567,36.07864334861685,NA,0.1539008175096265,0.42426631540041976,3.1741188276690373,yes (practising),0.660777567523701,NA,0.7248807939096173,0,1,37.941438675056226
1509,1.2100622772132033,2011,SRB,Serbia,Serbia_2011,7,NA,0.8668409953658582,0.9385168504923107,female,61,3225,partnered,1,0,1,0,1,1,1,NA,1,1,1,NA,1,1,0,8.729570529241895,69.23884386693314,69.28955102031762,71.78128502881378,71.65024078252254,64.09036127410553,66.2400369001094,32.28457968777636,65.85114331319767,NA,85.26723545394974,79.77827629266498,72.08802061470944,42.87458147523904,59.174543064065645,95.92161234536213,46.47304936144153,9.848922947946129,0.4342393776789899,40.531861359512256,NA,-0.25111881380511963,0.4865567862572602,2.872802521695853,no,0.013460436002462984,NA,NA,0,1,NA
3456,1.4718623860627467,2015,MWI,Malawi,Malawi_2017,4,NA,0.5123416756019443,0.9795488719807295,female,24,779,single,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,5.9256764485531015,53.57453334231551,28.01455471766343,38.98101504008712,62.481330453576696,48.07914863009212,83.77171552515985,59.236679853119426,45.75963937957172,55.9064434001886,57.39319680245326,71.38697426166429,25.959990357826744,55.5155216142335,69.83068968670275,82.06389841288293,77.35309018264456,7.710616524395296,0.1389305523799323,20.15810747023755,NA,-0.694354304230921,0.08113559484656666,NA,yes (practising),0.5957564805327704,2,0.9550987639726478,0,1,NA
138,1.3043384539743452,2020,HUN,Hungary,Hungary_2021,5,NA,0.06619308525188622,0.6908549135890647,female,39,1728,single,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,7.790180847170116,94.20430017704835,87.37102558265366,87.78259943350886,73.49210868089301,83.96148432452975,79.33965060016064,56.22893375142783,70.87507745180582,91.7052268753496,80.90933414289125,83.68590658562007,79.07565507854295,41.61923180752717,52.371635086453054,89.04935801674891,72.25884909495548,10.337521150609962,2.941121768138067,80.48092430169476,NA,0.5012615874342393,0.27616098491631225,3.7839565837705544,no,0.37395879890204486,1,0.032863555792932174,0,0,32.476019026527666
499,1.1202427240522803,2020,JOR,Jordan,Jordan_2020,6,NA,0.028371477222404934,NA,female,34,2224,partnered,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,8.663481208941134,49.678777283992474,48.99320741262757,67.8977692397682,71.74078028848889,73.64702161828295,71.388468348822,72.80457335187529,79.35120541235023,86.11420116307862,69.99351857663582,91.84651012739823,73.92557748841999,34.12650614555978,55.68389560671314,80.31261077628066,57.8321831823569,9.11911257249711,-3.4171537544595054,24.882386307715663,NA,0.316010661821023,-0.2211806308624532,3.8400314698211924,NA,0.42876191907868233,3,0.001284502209937287,0,1,NA
1008,2.2218741707143037,2017,CIV,Cote d'Ivoire,Cote d'Ivoire_2018,7,NA,0.9406750000571704,0.24709539571519681,male,56,5544,partnered,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,12.261728846808236,20.814454719437578,37.92669690703074,66.35758161578876,57.63560413356418,52.08400250710821,76.85337108458175,48.82824828069821,34.440119176483975,65.35105904314035,79.16487540044403,78.09660993017123,37.49615742260833,65.04494691407658,64.17392751995708,91.87335373050927,67.55027809165428,8.796052025570889,6.429964605043443,NA,NA,-0.28041217191455947,-0.3749610148601435,NA,NA,0.31538450601196505,1,0.6814267160871507,0,1,33.03961879990053
536,2.3318120141671552,2014,LBN,Lebanon,Lebanon_2015,8,NA,0.8621327551709904,0.7399610802893767,male,59,4190,partnered,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,7.806806442810356,15.352498921217007,88.62878360737766,96.71752414294569,77.3241125461358,48.254071489903566,63.80106031369045,63.11695677078858,58.03766656974207,94.48042556034157,72.58259567080061,80.55235819209638,59.976769276556084,47.37996461928969,68.63546669343266,97.11232354836052,52.43945084049511,9.28603925952872,-3.7706663445234287,42.54220812190124,NA,-0.0012178029517319056,-0.45648320868443115,2.9892647683540776,yes (practising),0.07139703059077736,NA,0.0488394771264285,0,1,NA
1725,1.3743756767630562,2018,SLV,El Salvador,El Salvador_2018,5,NA,0.010258200997673583,0.43276798656277293,male,52,2670,single,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,7.407470372559542,88.69079688838569,52.373558047268936,57.79503073708753,74.98949469383734,65.4343124819611,80.17098741918926,53.334616160251144,47.72334103091453,85.63683069539968,73.70846331572065,96.08908079615836,27.21626292234941,73.16124345348544,70.56261182282665,90.31921521420328,81.67435548169193,9.050992909788757,-4.043108087646408,19.053699618745025,NA,-0.11832908531150238,0.06830655937162901,NA,yes (practising),0.37164858387372235,3,0.21774078287151405,0,0,39.89685380268055
202,4.449727914148744,2015,CHN,China,China_2013,7,NA,0.9021707689951348,0.9547250665060197,female,20,424,single,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,6.249147146842951,25.22020427721503,93.66742210487983,84.45555851926609,82.16846566297671,67.53860434722422,60.70647044108894,66.42563223249144,63.91654600141398,84.3360258506695,80.94408678964435,91.23265267051781,35.41224190991258,48.12625023311347,83.85670906086814,96.66682564403771,78.95087372023517,9.582526728841662,6.823976892921971,72.16738565714857,NA,-0.18603128042075104,-1.2509480558622779,3.11442355249584,NA,0.09113730593173834,NA,NA,0,1,40.63335109876471
82,1.0608788155613489,2019,IRL,Ireland,Ireland_2020,6,NA,0.6502121114565764,0.7227871240873336,male,31,2568,single,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,9.432488093762672,75.91400117556545,84.53359123858337,89.8393597660596,85.74653837875596,83.85817845841952,87.15407691611877,69.48902411366844,73.46322877373794,85.4503521772592,91.78326763508227,92.98454880998297,87.41492654254216,66.09354839014328,71.06718294228476,92.45083053089618,81.70723111866981,11.022502127345128,6.54457090333114,87.57267568549169,NA,1.244564299408137,1.256122818281967,NA,yes (practising),0.38196313313088565,2,0.24643555900518457,0,1,32.35790934209217
6232,0.8340638686749228,2013,MAR,Morocco,Morocco_2012,5,NA,0.9215078120812275,0.6136996223692395,female,42,1410,partnered,1,1,NA,0,1,0,1,1,1,1,1,0,1,1,NA,6.5016022885444995,22.790069728629096,63.57711472503301,83.75286870179805,83.59254837990048,67.92802796432832,77.86955771686965,27.031059988328376,51.57489807531945,81.85500656545558,67.18993150497728,88.4927113449436,42.741506233713274,47.450959715055646,70.18954979520844,90.07378372919126,74.76673255967935,8.611514859214164,3.8260927851450655,NA,NA,-0.03690003947238471,-0.3836247415505041,3.620945457949127,yes (practising),NA,NA,0.9925484852424633,0,1,NA
660,1.1365665067041992,2018,JPN,Japan,Japan_2020,4,NA,0.9726709274111681,0.9242768120639887,female,73,5130,partnered,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,8.682187922906738,21.79572059069122,93.41115194880915,91.89615727139258,76.8206195113758,74.86320440269907,84.1495167637426,83.12004057913738,73.89213325967678,87.13387349089942,78.24035917370803,70.59124560184162,86.55681695442087,55.759969619511196,72.81876132963255,98.55181213804819,82.20604085722637,10.625581332231063,-0.04915257697828279,74.36488981763297,NA,1.3188037775184576,0.8427954141344824,2.0965940003744055,yes (practising),0.008795570424378006,2,0.8884379969016367,0,1,NA
858,1.5499808249068532,2013,JPN,Japan,Japan_2012,5,NA,0.904352328660103,0.9018384891982552,male,40,1410,partnered,1,0,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,10.296583487679234,82.66719964625284,80.06556744703865,88.64740416064136,72.9833784645783,NA,NA,NA,77.68283746032861,NA,82.97105325950116,65.84478446886952,76.05684697935875,46.526366731433654,74.95211677843328,96.85705084830724,70.5177867758398,10.654516394611042,2.8062130408674797,82.90025680788618,25.583626013632966,1.3838948392219086,0.540034176186966,2.6705961809509073,NA,NA,NA,0.4284593441697885,NA,NA,NA
2419,0.9531367827562173,2020,PAK,Pakistan,Pakistan_2021,6,NA,0.9416372725758696,0.7115430291609517,male,21,1564,single,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8.769733285155235,92.50039474281887,55.45021623658541,79.44503324680578,78.7461948991571,60.11511563492452,84.91805403624451,46.43056342263311,64.46117512390234,85.1259817111894,57.708976025339965,89.59203072124436,32.109497808953925,25.78703715721079,56.10614289500391,94.15230599804538,69.57760710965978,8.507888580508764,1.6960583959611841,14.635239348690135,NA,-0.4808962908114878,-0.8628335857040568,3.897400229121189,yes (practising),0.7005297640920018,2,0.7116116616461381,0,1,NA
1468,0.8676137727606223,2017,RUS,Russian Federation,Russian Federation_2018,7,NA,0.5044780590856648,0.8054061421683194,female,47,1958,separated,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,9.926509588110115,17.537454700186263,70.73067770670968,61.49703526490538,69.95720476987889,60.09047729480796,64.86104820306035,55.83582065922356,62.0879260886142,88.62992009943878,90.81495396560702,89.15173465704417,84.92926622612055,52.86498757831089,60.19910824959731,95.6696995251751,79.20115221585385,10.280047355076059,0.6414102277136416,74.09102625576028,NA,-0.009322707407396547,-1.0096248552400238,3.3958018138421253,yes (formally),0.34610828947586125,2,0.7931128243451584,0,0,38.10310863555176
445,0.8203077856791078,2011,MKD,North Macedonia,North Macedonia_2011,6,NA,0.8150611308084679,0.9720728472838827,female,52,5374,partnered,0,1,1,1,1,0,1,NA,1,1,0,1,0,1,1,6.699321629989442,56.81500458134439,72.16909858919745,76.09210401072505,75.27435784074429,65.86090094571865,68.54736117555113,40.59261101303011,62.74148630355268,NA,79.88961336773536,85.37719109154921,52.88626061411884,37.04953030194644,67.37514460815503,91.48860810533353,78.38132608119426,8.764278683982548,3.7312603385711696,47.19108335868438,NA,-0.2488791661294995,-0.08861138090040818,NA,yes (practising),0.5901124636122808,NA,NA,0,NA,43.06179717961714
400,1.0991747529305764,2011,DZA,Algeria,Algeria_2012,5,NA,0.4826538851883255,0.5948215413492091,male,27,7338,partnered,1,1,NA,1,1,1,1,1,0,0,1,1,1,1,0,6.008666797888459,10.91879672662619,80.66686303755566,74.27866231480303,85.47602293616247,76.8486098971811,62.580841140529174,53.409880738287285,52.189581878257,71.56073946189417,85.77008591060152,79.96786726025357,36.31496811463164,40.380567208787404,66.78118383578003,85.87001281337318,60.18106989167176,9.753761504940293,0.9070245536426826,NA,NA,-0.7554944589711029,-1.115585589933343,3.919766852745595,yes (practising),NA,NA,NA,0,1,NA
2775,0.5212314045992941,2012,CYP,Cyprus,Cyprus_2014,4,NA,NA,NA,female,22,3827,single,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,6.308722331284639,0.48243898701816323,71.03719622433842,79.94137201247132,79.41851591046783,59.43334777171286,64.402818188014,55.442519667982616,47.62009583645233,87.20852798947297,78.27742378062834,79.61288827811572,77.08158523422689,50.50815301937183,57.198081444898904,92.2962279021417,80.85654268217108,10.454372565510624,-1.2232464771468572,63.348103600310054,NA,0.9986030790732092,0.9426322981444158,2.7771067227908843,NA,NA,NA,0.46460447854484543,NA,1,37.21573765469438
1121,0.9439711601698855,2012,MAR,Morocco,Morocco_2012,1,NA,0.13817580567120905,0.7271439648211239,female,67,5312,widowed,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,7.901022942907939,53.59994068486312,69.04944151058505,79.17787964656424,78.66676003075013,68.3590453164741,78.6938943858923,30.814453815725862,55.14289087934752,82.86054815762755,65.16693938506498,88.81206503903452,35.53094960040764,56.20482899300132,67.8222121397018,91.73082371156833,56.60604247706587,8.592322495588256,1.3922680816560118,NA,NA,1.0818079436517634,0.419429709536707,3.666364890932338,NA,0.3686499364075473,NA,0.9159010757030496,0,NA,NA
437,0.37536266328330586,2020,CZE,Czechia,Czechia_2021,6,NA,0.9219665388758236,0.9541163402737501,male,75,5897,partnered,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,9.48469971133765,37.272925962218636,45.79157035434084,92.61321525982352,76.703831631221,81.53818110416942,80.72382976358804,61.94602577048084,73.20361044942607,82.57487419948765,88.83592957157231,93.7710053339056,78.33517241120059,49.6984234447579,57.25794227356228,87.66753434982888,74.22017315817399,10.152060353798019,0.5937696401500037,83.90263617749612,NA,0.5979065401020758,0.42856710376638585,NA,no,0.13587934775606783,1,0.49802744024631757,0,0,28.478691281899494
5774,1.419956022265519,2013,MOZ,Mozambique,Mozambique_2015,9,NA,0.8783799097343681,0.9969473230030084,male,24,983,single,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,6.923022059601671,23.514283369620536,38.41536674442414,56.15937699245166,59.864868783338835,57.23650102018293,72.72501224478003,54.44469201807066,65.39376298193395,72.05627086535551,63.78533191971786,85.06585167139019,18.902479758574426,52.613767279737566,64.67110174043286,92.26328298231081,68.2585651064113,7.404437214513849,1.6149122540034258,12.479234910747726,NA,-0.720256761704461,-0.2673895604878403,NA,yes (practising),0.0305409709478804,NA,0.9251870252529522,0,1,NA
820,2.189727271312636,2014,CYP,Cyprus,Cyprus_2015,5,NA,0.0050924854813476665,0.08633457778100664,female,25,744,partnered,1,0,1,0,0,0,1,1,1,NA,1,0,1,0,1,8.118659337105685,47.05843666822437,68.46665680122231,76.37066140229187,83.11161052474307,50.10834711949173,70.13906789955786,50.07701785976368,65.62570367834057,85.59573831666175,77.30414714923369,86.83226731548677,79.38828576650003,47.304956410014896,66.66676868355135,90.48996114735495,66.45984437481715,9.70411416385515,0.6440968371337454,62.48472731214805,NA,0.9446373652068673,1.0629988405364623,2.714974599246311,yes (practising),0.39741451863152666,NA,0.01330881288998272,0,0,37.49425784586737
